name,building_type_name,osm_id,geometry,lat,lon
building_68,building_yes,W170189425,"POLYGON ((75.8255604 26.925134, 75.8256542 26.9251147, 75.8260005 26.9250434, 75.8259724 26.9249338, 75.8256068 26.9250084, 75.825427 26.9243079, 75.8256482 26.9242628, 75.825634 26.9242074, 75.8254127 26.9242521, 75.8253207 26.9238935, 75.8255149 26.9238539, 75.825523 26.9238855, 75.8255892 26.923872, 75.8255947 26.9238934, 75.8256724 26.9238776, 75.8256669 26.9238561, 75.8257378 26.9238417, 75.8257297 26.92381, 75.825848 26.9237859, 75.8258302 26.9237165, 75.8252271 26.9238395, 75.8255604 26.925134))",26.924423342407856,75.82554966606699
building_69,building_yes,W170189429,"POLYGON ((75.82585 26.924218, 75.8257754 26.923938, 75.825952 26.9239006, 75.8259272 26.9238075, 75.8259907 26.9237941, 75.8259147 26.9235089, 75.8257815 26.9235371, 75.8257601 26.9234564, 75.8258356 26.9234404, 75.8258188 26.9233772, 75.82595 26.9233516, 75.8262821 26.9246089, 75.8264188 26.9251159, 75.8264793 26.9253385, 75.8264115 26.9253532, 75.8264029 26.9253214, 75.826164 26.925373, 75.8261195 26.9252095, 75.8261898 26.9251943, 75.8262153 26.9252881, 75.8263682 26.9252551, 75.826293 26.9249787, 75.8260699 26.9250269, 75.8260399 26.9249166, 75.826263 26.9248684, 75.8260731 26.9241698, 75.82585 26.924218))",26.92436900790905,75.82610636022774
building_70,building_yes,W170189666,"POLYGON ((75.8267404 26.9246374, 75.8264469 26.9247008, 75.8264283 26.9247048, 75.8264196 26.9246729, 75.8263813 26.9246812, 75.8264576 26.9249619, 75.8264218 26.9249697, 75.8264592 26.9251071, 75.8264188 26.9251159, 75.8262821 26.9246089, 75.8264027 26.9245828, 75.8265022 26.9245613, 75.8263856 26.9241237, 75.8264743 26.9241033, 75.826501 26.9241951, 75.8266576 26.924159, 75.8266728 26.9242115, 75.8264967 26.924251, 75.8265752 26.9245455, 75.8267076 26.9245169, 75.826753 26.9245081, 75.8267656 26.9245527, 75.8267202 26.924563, 75.8267404 26.9246374))",26.924559751622738,75.82648863716368
building_71,building_yes,W170190704,"POLYGON ((75.8311234 26.9229141, 75.8314534 26.9228519, 75.8313971 26.9226582, 75.8312884 26.922684, 75.8310752 26.9227277, 75.8311234 26.9229141))",26.92278857683504,75.83126361980369
building_72,building_yes,W170191932,"POLYGON ((75.8230629 26.9254082, 75.8230757 26.925459, 75.8232497 26.9261521, 75.8231089 26.9261809, 75.8230942 26.9261261, 75.8230674 26.9261318, 75.8228942 26.9254418, 75.8230629 26.9254082))",26.925792838325616,75.82307179126329
building_73,building_yes,W170191933,"POLYGON ((75.8232635 26.9262071, 75.8233952 26.9261811, 75.8234057 26.9262226, 75.823438 26.9262162, 75.823738 26.9261611, 75.824066 26.9260908, 75.8243135 26.9260414, 75.8242138 26.9256442, 75.8242557 26.9256359, 75.8242467 26.9256022, 75.8242381 26.9255672, 75.8241961 26.9255757, 75.8241005 26.9252033, 75.8233455 26.9253574, 75.8233358 26.9253198, 75.8230552 26.9253772, 75.8230629 26.9254082, 75.8230757 26.925459, 75.8232045 26.9254335, 75.8232156 26.9254779, 75.8240519 26.9253109, 75.8241743 26.9257982, 75.8241305 26.9258069, 75.824171 26.9259682, 75.8237679 26.9260486, 75.8237633 26.9260303, 75.823708 26.9260413, 75.8236483 26.9260532, 75.8236529 26.9260716, 75.8232497 26.9261521, 75.8232635 26.9262071))",26.925704856600152,75.82380158279963
building_74,building_yes,W170191934,"POLYGON ((75.8230437 26.9264528, 75.8234434 26.926373, 75.8234057 26.9262226, 75.8233952 26.9261811, 75.8232635 26.9262071, 75.8232497 26.9261521, 75.8231089 26.9261809, 75.8230397 26.926195, 75.8230531 26.9262495, 75.8229956 26.9262608, 75.823006 26.9263024, 75.8230437 26.9264528))",26.92630176480558,75.82321067202132
building_75,building_yes,W170191935,"POLYGON ((75.8236472 26.925603, 75.8235619 26.92562, 75.8235684 26.9256457, 75.8235066 26.9256581, 75.8235203 26.9257128, 75.8234881 26.9257192, 75.8235061 26.9257906, 75.8235383 26.9257842, 75.823553 26.9258431, 75.8236148 26.9258306, 75.8236215 26.9258572, 75.8237067 26.9258402, 75.8237001 26.9258136, 75.8237615 26.9258015, 75.8237467 26.9257426, 75.8237757 26.9257368, 75.8237578 26.9256654, 75.8237288 26.9256712, 75.823715 26.9256165, 75.8236536 26.9256287, 75.8236472 26.925603))",26.925729848784975,75.82363339623973
building_76,building_yes,W213905122,"POLYGON ((75.8026246 26.9258673, 75.8025937 26.9256968, 75.8027745 26.9256708, 75.8027874 26.9257422, 75.8027662 26.9257453, 75.8027743 26.9257902, 75.8027359 26.9257957, 75.802687 26.9258583, 75.8026246 26.9258673))",26.925758606435902,75.80268578521259
building_77,building_yes,W223671549,"POLYGON ((75.792621 26.9233431, 75.7930356 26.9234206, 75.7931029 26.9231343, 75.7926883 26.9230568, 75.792621 26.9233431))",26.9232387,75.79286195
