name,building_type_name,osm_id,geometry,lat,lon
building_63,building_yes,W83512476,"POLYGON ((11.2435726 43.8064637, 11.2438248 43.8068116, 11.2437929 43.8068873, 11.2435481 43.807046, 11.2436453 43.8071262, 11.2438419 43.8069959, 11.2438858 43.8070275, 11.2438569 43.8070514, 11.2438932 43.8070739, 11.2438306 43.8071175, 11.2439268 43.8071936, 11.2439949 43.8071534, 11.2440607 43.8072112, 11.2441541 43.8071444, 11.2439541 43.8069889, 11.2439616 43.8069558, 11.2440322 43.8069242, 11.2440183 43.8068933, 11.2445804 43.8068008, 11.2445442 43.8066961, 11.2440193 43.8067846, 11.2439969 43.8067954, 11.2439659 43.8067853, 11.2437105 43.8064221, 11.2437596 43.8064074, 11.2437954 43.806451, 11.2439018 43.8064066, 11.2438398 43.8063187, 11.2436659 43.8063772, 11.2436934 43.8064151, 11.2435726 43.8064637))",43.80681477646284,11.243945678188558
building_64,building_yes,W83512483,"POLYGON ((11.246633 43.8090167, 11.2469681 43.8098666, 11.2476199 43.8097328, 11.2472848 43.8088828, 11.246633 43.8090167))",43.80937471982256,11.24712645434932
building_65,building_yes,W83512491,"POLYGON ((11.2460228 43.8044883, 11.2457447 43.8045546, 11.2458779 43.8049352, 11.2461745 43.8048745, 11.2460228 43.8044883))",43.80471471354984,11.24595616102028
building_66,building_yes,W83525983,"POLYGON ((11.2149572 43.7941885, 11.2150872 43.7944072, 11.2152279 43.7943634, 11.2151032 43.7941451, 11.2149572 43.7941885))",43.794275531735735,11.215093462936139
building_67,building_yes,W83525984,"POLYGON ((11.216059 43.7911282, 11.2161117 43.7912266, 11.2161612 43.7912142, 11.2161735 43.7912403, 11.2162356 43.7912218, 11.2162526 43.7912515, 11.2163794 43.7912128, 11.2162992 43.7910596, 11.216059 43.7911282))",43.79116056625328,11.216225730320051
building_68,building_yes,W83525987,"POLYGON ((11.2141352 43.7934354, 11.2142784 43.7933902, 11.214188 43.7932408, 11.2140567 43.7932815, 11.2140877 43.7933358, 11.2140758 43.79334, 11.2141352 43.7934354))",43.79333888795585,11.214164064058593
building_69,building_yes,W83525990,"POLYGON ((11.2157837 43.7912951, 11.2159746 43.7914571, 11.2160935 43.7913835, 11.2159116 43.7912193, 11.2157837 43.7912951))",43.79133807366067,11.215939872248198
building_70,building_yes,W83525992,"POLYGON ((11.2147921 43.791314, 11.2150189 43.7912628, 11.2150027 43.7912253, 11.2147759 43.7912764, 11.2147921 43.791314))",43.79126963588744,11.214897354364219
building_71,building_yes,W83525995,"POLYGON ((11.2134611 43.7942145, 11.2136138 43.7941706, 11.2134941 43.7939539, 11.2133413 43.7939979, 11.2134611 43.7942145))",43.79408420812689,11.213477569858581
building_72,building_yes,W83526000,"POLYGON ((11.216737 43.7943845, 11.2168405 43.7944149, 11.2169095 43.7942927, 11.216806 43.7942623, 11.216737 43.7943845))",43.7943386,11.216823250000001
building_73,building_yes,W83526001,"POLYGON ((11.2163197 43.7909135, 11.2165037 43.7908605, 11.2164657 43.7907894, 11.2162817 43.7908429, 11.2163197 43.7909135))",43.790851540442716,11.21639278967523
building_74,building_apartments,W83526008,"POLYGON ((11.2123952 43.7936471, 11.2125849 43.7935887, 11.2125174 43.7934744, 11.2123278 43.7935328, 11.2123952 43.7936471))",43.79356075314059,11.2124563311111
building_75,building_apartments,W83526009,"POLYGON ((11.2138591 43.7931815, 11.2141074 43.7931024, 11.2140492 43.7930047, 11.2137995 43.7930792, 11.2138591 43.7931815))",43.79309225961131,11.213952938261063
building_76,building_yes,W83526013,"POLYGON ((11.2160057 43.7914853, 11.2161959 43.7916487, 11.2163226 43.7915705, 11.2161352 43.7914089, 11.2160057 43.7914853))",43.79152838727978,11.216164664072352
building_77,building_yes,W83526015,"POLYGON ((11.2164311 43.7969386, 11.2163382 43.7968416, 11.2158441 43.797088, 11.2157029 43.7969405, 11.215556 43.7970137, 11.215747 43.7972133, 11.215869 43.7971524, 11.2159121 43.7971974, 11.2164311 43.7969386))",43.79703929927239,11.21597990348645
building_78,building_yes,W83526018,"POLYGON ((11.2127834 43.7951893, 11.213047 43.7950806, 11.213063 43.7950998, 11.2132558 43.7950203, 11.2130765 43.7948111, 11.2128958 43.7948916, 11.2129566 43.7949657, 11.2126861 43.795064, 11.2127834 43.7951893))",43.79500908025998,11.212982240711765
building_79,building_yes,W83526023,"POLYGON ((11.2168021 43.7966904, 11.2169331 43.7968323, 11.2170645 43.7969746, 11.2168205 43.797092, 11.2171841 43.7974858, 11.2173082 43.7974261, 11.21705 43.7971464, 11.2172913 43.7970303, 11.2170524 43.7967717, 11.2169235 43.796632, 11.2168021 43.7966904))",43.79706075585768,11.217055773746196
building_80,building_yes,W83526029,"POLYGON ((11.2146637 43.794072, 11.2151047 43.7939371, 11.2150481 43.7938407, 11.2146071 43.7939757, 11.2146637 43.794072))",43.793956364200035,11.214855931797842
building_81,building_yes,W83526031,"POLYGON ((11.2131146 43.7938971, 11.2133782 43.7938143, 11.2133121 43.7937011, 11.2130467 43.7937827, 11.2131146 43.7938971))",43.79379885638166,11.21321259242154
building_82,building_yes,W83526037,"POLYGON ((11.2190207 43.797397, 11.2188207 43.7974209, 11.2188063 43.7973466, 11.2188376 43.7973254, 11.218746 43.797263, 11.2186583 43.7973287, 11.218714 43.7975406, 11.2191023 43.7974985, 11.2190207 43.797397))",43.79743082422165,11.218835102443258
building_83,building_yes,W83526042,"POLYGON ((11.2140164 43.7944205, 11.2141663 43.7943749, 11.2140588 43.7941906, 11.2139089 43.7942361, 11.2140164 43.7944205))",43.794305531825756,11.21403759720424
building_84,building_yes,W83526046,"POLYGON ((11.2125319 43.7925611, 11.2124906 43.7924916, 11.2125076 43.7924854, 11.2124658 43.792411, 11.2123197 43.7924608, 11.2122781 43.7923915, 11.21212 43.7924426, 11.2122169 43.7925903, 11.2123273 43.7925548, 11.212365 43.7926145, 11.2125319 43.7925611))",43.79250215261328,11.212331421343453
building_85,building_yes,W83526048,"POLYGON ((11.216606 43.7907416, 11.2171576 43.7905087, 11.2169495 43.7902443, 11.216397 43.7904826, 11.216606 43.7907416))",43.79049386581018,11.216778060736385
